   885, 6.7300,  2019,     1
   886, 6.7367,  2021,     2
   887, 6.7400,  2022,     1
   888, 6.7433,  2023,     1
   889, 6.7467,  2024,     1
   890, 6.7500,  2025,     1
   891, 6.7533,  2026,     1
   892, 6.7567,  2027,     1
   893, 6.7600,  2028,     1
   894, 6.7633,  2029,     1
   895, 6.7667,  2030,     1
   896, 6.7700,  2031,     1
   897, 6.7733,  2032,     1
   898, 6.7767,  2033,     1
   899, 6.7833,  2035,     2
   900, 6.7867,  2036,     2
   901, 6.7900,  2037,     2
   902, 6.7933,  2038,     2
   903, 6.7967,  2039,     2
   904, 6.8000,  2040,     2
   905, 6.8033,  2041,     2
   906, 6.8067,  2042,     2
   907, 6.8433,  2053,     1
   908, 6.8467,  2054,     2
   909, 6.8500,  2055,     2
   910, 6.8567,  2057,     1
   911, 6.8600,  2058,     2
   912, 6.8633,  2059,     2
   913, 6.8667,  2060,     2
   914, 6.8700,  2061,     2
   915, 6.8767,  2063,     1
   916, 6.8800,  2064,     2
   917, 6.8833,  2065,     2
   918, 6.8867,  2066,     2
   919, 6.8900,  2067,     2
   920, 6.8967,  2069,     1
   921, 6.9000,  2070,     2
   922, 6.9033,  2071,     2
   923, 6.9067,  2072,     2
   924, 6.9100,  2073,     2
   925, 6.9167,  2075,     1
   926, 6.9200,  2076,     2
   927, 6.9233,  2077,     2
   928, 6.9267,  2078,     2
   929, 6.9300,  2079,     2
   930, 6.9367,  2081,     1
   931, 6.9400,  2082,     2
   932, 6.9433,  2083,     2
   933, 6.9467,  2084,     2
   934, 6.9500,  2085,     2
   935, 6.9567,  2087,     1
   936, 6.9600,  2088,     2
   937, 6.9633,  2089,     2
   938, 6.9667,  2090,     2
   939, 6.9700,  2091,     2
   940, 6.9733,  2092,     2
   941, 6.9800,  2094,     2
   942, 6.9867,  2096,     2
   943, 6.9900,  2097,     1
   944, 6.9933,  2098,     1
   945, 6.9967,  2099,     1
   946, 7.0000,  2100,     1
   947, 7.0033,  2101,     1
   948, 7.0067,  2102,     1
   949, 7.0133,  2104,     2
   950, 7.0200,  2106,     2
   951, 7.0500,  2115,     1
   952, 7.0533,  2116,     2
   953, 7.0567,  2117,     2
   954, 7.0600,  2118,     2
   955, 7.0633,  2119,     2
   956, 7.0700,  2121,     2
   957, 7.0767,  2123,     2
   958, 7.0833,  2125,     2
   959, 7.0867,  2126,     2
   960, 7.0900,  2127,     2
   961, 7.0933,  2128,     2
   962, 7.0967,  2129,     2
   963, 7.1000,  2130,     2
   964, 7.1367,  2141,     1
   965, 7.1400,  2142,     2
   966, 7.1433,  2143,     2
   967, 7.1500,  2145,     1
   968, 7.1533,  2146,     2
   969, 7.1567,  2147,     2
   970, 7.1600,  2148,     2
   971, 7.1633,  2149,     2
   972, 7.1700,  2151,     1
   973, 7.1733,  2152,     2
   974, 7.1767,  2153,     2
   975, 7.1800,  2154,     2
   976, 7.1833,  2155,     2
   977, 7.1900,  2157,     1
   978, 7.1933,  2158,     2
   979, 7.1967,  2159,     2
   980, 7.2000,  2160,     2
   981, 7.2033,  2161,     2
   982, 7.2100,  2163,     1
   983, 7.2133,  2164,     2
   984, 7.2167,  2165,     2
   985, 7.2200,  2166,     2
   986, 7.2233,  2167,     2
   987, 7.2300,  2169,     1
   988, 7.2333,  2170,     2
   989, 7.2367,  2171,     2
   990, 7.2400,  2172,     2
   991, 7.2433,  2173,     2
   992, 7.2500,  2175,     1
   993, 7.2533,  2176,     2
   994, 7.2567,  2177,     2
   995, 7.2600,  2178,     2
   996, 7.2633,  2179,     2
   997, 7.2700,  2181,     1
   998, 7.2733,  2182,     2
   999, 7.2767,  2183,     2
  1000, 7.2800,  2184,     2
  1001, 7.2833,  2185,     2
  1002, 7.2900,  2187,     1
  1003, 7.2933,  2188,     2
  1004, 7.2967,  2189,     2
  1005, 7.3033,  2191,     2
  1006, 7.3067,  2192,     2
  1007, 7.3100,  2193,     2
  1008, 7.3133,  2194,     2
  1009, 7.3167,  2195,     2
  1010, 7.3200,  2196,     2
  1011, 7.3567,  2207,     1
  1012, 7.3600,  2208,     2
  1013, 7.3633,  2209,     2
  1014, 7.3700,  2211,     1
  1015, 7.3733,  2212,     2
  1016, 7.3767,  2213,     2
  1017, 7.3800,  2214,     2
  1018, 7.3867,  2216,     2
  1019, 7.3933,  2218,     2
  1020, 7.3967,  2219,     1
  1021, 7.4033,  2221,     2
  1022, 7.4067,  2222,     2
  1023, 7.4100,  2223,     2
  1024, 7.4133,  2224,     2
  1025, 7.4167,  2225,     2
  1026, 7.4200,  2226,     2
  1027, 7.4233,  2227,     2
  1028, 7.4600,  2238,     1
  1029, 7.4633,  2239,     2
  1030, 7.4667,  2240,     2
  1031, 7.4733,  2242,     1
  1032, 7.4767,  2243,     2
  1033, 7.4800,  2244,     2
  1034, 7.4833,  2245,     2
  1035, 7.4867,  2246,     2
  1036, 7.4933,  2248,     1
  1037, 7.4967,  2249,     2
  1038, 7.5000,  2250,     2
  1039, 7.5033,  2251,     2
  1040, 7.5067,  2252,     2
  1041, 7.5133,  2254,     1
  1042, 7.5167,  2255,     2
  1043, 7.5200,  2256,     2
  1044, 7.5233,  2257,     2
  1045, 7.5267,  2258,     2
  1046, 7.5333,  2260,     1
  1047, 7.5367,  2261,     2
  1048, 7.5400,  2262,     2
  1049, 7.5433,  2263,     2
  1050, 7.5467,  2264,     2
  1051, 7.5533,  2266,     1
  1052, 7.5567,  2267,     2
  1053, 7.5600,  2268,     2
  1054, 7.5633,  2269,     2
  1055, 7.5667,  2270,     2
  1056, 7.5733,  2272,     1
  1057, 7.5767,  2273,     2
  1058, 7.5800,  2274,     2
  1059, 7.5833,  2275,     2
  1060, 7.5867,  2276,     2
  1061, 7.5900,  2277,     2
  1062, 7.5967,  2279,     2
  1063, 7.6033,  2281,     2
  1064, 7.6067,  2282,     1
  1065, 7.6100,  2283,     1
  1066, 7.6133,  2284,     1
  1067, 7.6167,  2285,     1
  1068, 7.6200,  2286,     1
  1069, 7.6233,  2287,     1
  1070, 7.6300,  2289,     2
  1071, 7.6333,  2290,     1
  1072, 7.6367,  2291,     1
  1073, 7.6400,  2292,     1
  1074, 7.6433,  2293,     1
  1075, 7.6467,  2294,     1
  1076, 7.6500,  2295,     1
  1077, 7.6533,  2296,     1
  1078, 7.6567,  2297,     1
  1079, 7.6633,  2299,     2
  1080, 7.6700,  2301,     2
  1081, 7.6733,  2302,     1
  1082, 7.6767,  2303,     1
  1083, 7.6800,  2304,     1
  1084, 7.6833,  2305,     1
  1085, 7.6867,  2306,     1
  1086, 7.6900,  2307,     1
  1087, 7.6933,  2308,     1
  1088, 7.6967,  2309,     1
  1089, 7.7000,  2310,     1
  1090, 7.7033,  2311,     1
  1091, 7.7067,  2312,     1
  1092, 7.7100,  2313,     1
  1093, 7.7133,  2314,     1
  1094, 7.7167,  2315,     1
  1095, 7.7200,  2316,     1
  1096, 7.7267,  2318,     2
  1097, 7.7333,  2320,     2
  1098, 7.7367,  2321,     2
  1099, 7.7433,  2323,     2
  1100, 7.7500,  2325,     2
  1101, 7.7533,  2326,     1
  1102, 7.7567,  2327,     1
  1103, 7.7600,  2328,     1
  1104, 7.7633,  2329,     1
  1105, 7.7667,  2330,     1
  1106, 7.7700,  2331,     1
  1107, 7.7733,  2332,     1
  1108, 7.7767,  2333,     1
  1109, 7.7800,  2334,     1
  1110, 7.7833,  2335,     1
  1111, 7.7867,  2336,     1
  1112, 7.7900,  2337,     1
  1113, 7.7933,  2338,     1
  1114, 7.7967,  2339,     1
  1115, 7.8000,  2340,     1
  1116, 7.8033,  2341,     1
  1117, 7.8100,  2343,     2
  1118, 7.8133,  2344,     2
  1119, 7.8167,  2345,     2
  1120, 7.8200,  2346,     2
  1121, 7.8233,  2347,     2
  1122, 7.8600,  2358,     1
  1123, 7.8633,  2359,     2
  1124, 7.8667,  2360,     2
  1125, 7.8700,  2361,     2
  1126, 7.8767,  2363,     1
  1127, 7.8800,  2364,     2
  1128, 7.8833,  2365,     1
  1129, 7.8900,  2367,     2
  1130, 7.8933,  2368,     1
  1131, 7.9000,  2370,     2
  1132, 7.9067,  2372,     2
  1133, 7.9100,  2373,     1
  1134, 7.9133,  2374,     1
  1135, 7.9167,  2375,     1
  1136, 7.9200,  2376,     1
  1137, 7.9233,  2377,     1
  1138, 7.9267,  2378,     1
  1139, 7.9300,  2379,     1
  1140, 7.9333,  2380,     1
  1141, 7.9367,  2381,     1
  1142, 7.9400,  2382,     1
  1143, 7.9433,  2383,     1
  1144, 7.9467,  2384,     1
  1145, 7.9500,  2385,     1
  1146, 7.9533,  2386,     1
  1147, 7.9567,  2387,     1
  1148, 7.9600,  2388,     1
  1149, 7.9633,  2389,     1
  1150, 7.9700,  2391,     1
